parking_id,activity_date,peak_occupancy_rate,avg_occupancy_rate,vehicle_entries,platform_bookings,booking_cancellations,gross_parking_revenue_inr,avg_park_duration_hours
85,2025-11-11,0.6176,0.4642,266,53,1,35534.39,3.28
86,2025-11-11,0.705,0.5289,226,41,1,29296.8,2.66
87,2025-11-11,0.5045,0.3421,471,67,4,84111.14,5.36
88,2025-11-11,0.4665,0.3,257,31,1,41546.78,5.23
89,2025-11-11,0.4482,0.2542,58,7,0,13964.58,5.38
90,2025-11-11,0.6201,0.4253,556,59,3,103574.52,5.45
91,2025-11-11,0.2772,0.1259,26,5,0,6852.72,6.1
92,2025-11-11,0.3577,0.1801,54,4,0,10878.95,5.74
93,2025-11-11,0.5396,0.3712,158,27,1,30445.29,5.72
94,2025-11-11,0.3636,0.207,75,9,1,12700.43,5.58
95,2025-11-11,0.4139,0.276,304,30,1,68875.46,6.05
96,2025-11-11,0.238,0.1367,87,10,0,11941.53,5.51
97,2025-11-11,0.5523,0.4203,170,20,1,11491.3,2.12
98,2025-11-11,0.4694,0.2752,453,35,4,49785.2,2.22
99,2025-11-11,0.4606,0.2941,901,115,8,45322.98,1.98
100,2025-11-11,0.584,0.3485,438,51,4,36219.21,2.19
101,2025-11-11,0.5465,0.424,484,59,7,83033.86,5.74
102,2025-11-11,0.4355,0.3184,119,23,1,46220.39,5.64
103,2025-11-11,0.605,0.4201,97,15,1,13616.4,5.69
104,2025-11-11,0.5516,0.3958,445,55,3,96786.14,5.88
105,2025-11-11,0.5333,0.3834,489,64,3,34587.41,5.97
106,2025-11-11,0.4718,0.3544,301,42,2,40724.95,5.88
107,2025-11-11,0.4617,0.2745,87,8,1,25043.37,5.75
108,2025-11-11,0.4866,0.3175,119,16,1,20446.46,5.78
109,2025-11-11,0.4119,0.2329,19,6,1,3263.11,5.52
110,2025-11-11,0.3907,0.1719,98,8,1,14636.26,5.42
111,2025-11-11,0.5654,0.42,143,19,0,13618.36,4.93
112,2025-11-11,0.4592,0.2548,209,22,2,18153.93,4.81
113,2025-11-11,0.4395,0.3345,93,11,0,12763.05,5.03
114,2025-11-11,0.3803,0.2547,103,8,0,11808.11,4.72
115,2025-11-11,0.4252,0.274,78,10,1,7472.19,4.6
116,2025-11-11,0.5105,0.3285,111,22,2,8973.65,2.94
117,2025-11-11,0.4912,0.3306,418,75,4,23402.99,2.12
118,2025-11-11,0.5767,0.4537,1636,174,12,144717.05,2.98
119,2025-11-11,0.5003,0.2872,135,23,0,8452.12,2.13
120,2025-11-11,0.4263,0.3234,299,52,3,42596.86,3.41
1,2025-11-12,0.6873,0.5952,971,215,9,147743.24,2.25
2,2025-11-12,0.6389,0.4782,1552,336,15,234674.85,2.25
3,2025-11-12,0.8303,0.6854,307,67,2,65244.49,2.77
4,2025-11-12,0.6875,0.5284,555,109,5,79816.31,2.73
5,2025-11-12,0.8702,0.6497,518,105,2,56859.28,2.46
6,2025-11-12,0.8943,0.6906,1935,410,10,302168.93,2.43
7,2025-11-12,0.6494,0.5054,240,49,1,52449.49,2.72
8,2025-11-12,0.6667,0.4873,443,84,0,156904.93,2.85
9,2025-11-12,0.622,0.4877,362,60,1,55356.82,2.35
10,2025-11-12,0.5922,0.4429,282,38,1,42355.26,2.28
11,2025-11-12,0.4954,0.3237,252,46,3,37161.26,2.9
12,2025-11-12,0.7513,0.5431,389,82,5,55497.77,3.1
13,2025-11-12,0.5963,0.4629,1604,281,10,212314.31,3.06
14,2025-11-12,0.6357,0.4286,853,213,12,85256.6,2.19
15,2025-11-12,0.6154,0.4598,1427,293,12,149377.04,2.7
16,2025-11-12,0.631,0.535,1097,271,7,137221.23,2.65
17,2025-11-12,0.7293,0.5701,737,153,6,81627.95,2.66
18,2025-11-12,0.8408,0.7496,1789,379,14,197004.1,3.14
19,2025-11-12,0.7213,0.5798,1121,208,9,122308.56,2.44
20,2025-11-12,0.5401,0.4115,250,32,1,33553.66,3.12
21,2025-11-12,0.6904,0.5253,1440,303,7,229469.6,2.64
22,2025-11-12,0.6316,0.5415,1922,329,17,257256.49,2.57
23,2025-11-12,0.4665,0.3014,262,54,4,30760.94,3.3
24,2025-11-12,0.3754,0.2325,232,33,3,17382.48,2.31
25,2025-11-12,0.3816,0.1943,145,26,1,16618.07,3.26
26,2025-11-12,0.599,0.4443,1141,195,10,77847.27,2.99
27,2025-11-12,0.5422,0.3907,554,99,6,32709.81,3.14
28,2025-11-12,0.4676,0.3005,299,43,1,41408.72,2.7
29,2025-11-12,0.5193,0.469,493,66,2,76961.47,2.82
30,2025-11-12,0.5613,0.3607,202,33,1,24191.45,3.2
31,2025-11-12,0.5476,0.363,863,145,6,45338.4,2.75
32,2025-11-12,0.6023,0.4466,592,73,2,36517.12,2.5
33,2025-11-12,0.4505,0.2636,291,25,0,54076.8,6.21
34,2025-11-12,0.5697,0.4311,443,58,2,53324.34,5.69
35,2025-11-12,0.4888,0.3299,47,9,0,10280.9,5.84
36,2025-11-12,0.4323,0.3206,395,57,4,28867.19,2.36
37,2025-11-12,0.588,0.4534,890,120,6,48038.77,1.5
38,2025-11-12,0.6286,0.4511,374,45,3,29021.56,2.63
39,2025-11-12,0.5301,0.3567,170,29,2,11572.07,2.88
40,2025-11-12,0.548,0.4339,834,98,6,115519.67,2.31
41,2025-11-12,0.6137,0.4606,1390,301,8,182390.04,2.21
42,2025-11-12,0.7436,0.58,590,93,6,39311.08,1.74
43,2025-11-12,0.7974,0.6152,879,136,5,131403.07,2.42
44,2025-11-12,0.7189,0.5615,481,95,5,64439.33,2.33
45,2025-11-12,0.5282,0.3938,2598,504,20,195392.58,2.24
46,2025-11-12,0.723,0.5779,1549,331,17,70789.01,1.78
47,2025-11-12,0.6019,0.3962,374,46,6,30397.82,1.81
48,2025-11-12,0.8327,0.6827,246,37,0,21318.17,2.27
49,2025-11-12,0.797,0.6479,424,61,0,16256.72,2.27
50,2025-11-12,0.5667,0.4154,242,27,1,17926.7,2.0
51,2025-11-12,0.8328,0.6296,314,73,6,16374.1,2.17
52,2025-11-12,0.762,0.6844,2083,445,11,120483.11,2.06
53,2025-11-12,0.4106,0.2077,298,60,6,20883.29,2.04
54,2025-11-12,0.2915,0.1834,129,6,0,11612.55,2.1
55,2025-11-12,0.9287,0.7584,1531,328,9,100950.25,1.98
56,2025-11-12,0.4127,0.2668,494,37,2,24414.85,1.97
57,2025-11-12,0.5788,0.3633,223,40,2,31050.54,4.02
58,2025-11-12,0.3785,0.197,24,2,0,1828.52,4.63
59,2025-11-12,0.4036,0.255,201,25,1,26401.56,5.08
60,2025-11-12,0.5026,0.3733,146,15,1,16519.93,5.01
61,2025-11-12,0.4883,0.3056,263,30,1,19258.53,4.73
62,2025-11-12,0.5019,0.3579,85,6,1,32715.58,5.84
63,2025-11-12,0.5129,0.3024,204,27,0,68263.53,5.31
64,2025-11-12,0.486,0.3389,101,8,0,23535.75,5.35
65,2025-11-12,0.4105,0.2138,128,30,1,20740.91,5.98
66,2025-11-12,0.4969,0.3339,153,26,1,35378.24,5.96
67,2025-11-12,0.5859,0.4578,346,61,4,71439.7,6.17
68,2025-11-12,0.4732,0.3357,533,84,6,102070.9,5.69
69,2025-11-12,0.6371,0.4145,103,16,2,29818.03,5.39
70,2025-11-12,0.4135,0.2312,49,4,1,8945.45,5.53
71,2025-11-12,0.2851,0.1464,213,30,3,39126.44,5.6
72,2025-11-12,0.5062,0.303,911,138,10,81235.45,2.64
73,2025-11-12,0.5558,0.4283,314,40,2,30852.68,3.04
74,2025-11-12,0.5095,0.3402,969,184,6,51482.32,2.49
75,2025-11-12,0.3574,0.1997,619,98,6,85522.6,2.96
76,2025-11-12,0.4489,0.2377,88,6,1,5897.4,2.55
77,2025-11-12,0.4422,0.3102,343,33,4,35917.44,2.67
78,2025-11-12,0.6641,0.4802,298,48,2,19158.13,2.13
79,2025-11-12,0.444,0.3168,86,11,1,5889.57,2.63
80,2025-11-12,0.5921,0.4275,466,60,8,36930.52,2.8
81,2025-11-12,0.3631,0.2128,77,12,0,7285.67,2.63
82,2025-11-12,0.4881,0.3488,111,9,2,9772.75,2.87
83,2025-11-12,0.6851,0.4752,851,166,6,134172.88,2.62
84,2025-11-12,0.5425,0.3326,969,127,8,118163.9,3.49
85,2025-11-12,0.5752,0.4025,245,41,4,33647.44,3.21
86,2025-11-12,0.6274,0.4182,145,27,0,26461.46,3.38
87,2025-11-12,0.3923,0.2351,281,51,5,59282.7,5.83
88,2025-11-12,0.4148,0.3832,309,48,1,52500.8,5.81
89,2025-11-12,0.5503,0.3639,105,13,1,21949.1,5.16
90,2025-11-12,0.4421,0.2941,312,31,3,58105.71,6.24
91,2025-11-12,0.2638,0.0864,22,6,1,5306.41,5.55
92,2025-11-12,0.4685,0.2939,87,4,0,18576.63,5.46
93,2025-11-12,0.3324,0.1984,85,18,0,16012.48,5.93
94,2025-11-12,0.3641,0.0944,29,6,0,5369.97,5.36
95,2025-11-12,0.4591,0.3118,377,47,0,63350.48,5.75
96,2025-11-12,0.3151,0.1288,73,6,1,11895.44,5.69
97,2025-11-12,0.6355,0.541,246,37,1,15694.51,1.92
98,2025-11-12,0.4939,0.2707,528,55,4,39919.45,1.88
99,2025-11-12,0.6827,0.4974,1727,199,10,71164.76,1.62
100,2025-11-12,0.5407,0.4058,560,60,2,42051.39,1.92
101,2025-11-12,0.5091,0.3373,403,54,2,81291.77,6.13
102,2025-11-12,0.487,0.3546,143,22,2,69745.01,5.87
103,2025-11-12,0.3791,0.2367,56,7,1,12583.65,6.42
104,2025-11-12,0.6633,0.4786,523,61,1,108753.42,5.69
105,2025-11-12,0.6268,0.4599,575,73,4,40724.4,5.9
106,2025-11-12,0.3803,0.2322,200,25,1,26575.64,5.99
107,2025-11-12,0.5724,0.4038,112,13,0,28253.13,6.38
108,2025-11-12,0.4753,0.3037,69,8,2,11123.24,6.09
109,2025-11-12,0.5724,0.4191,55,11,1,7980.82,5.88
110,2025-11-12,0.5518,0.2933,170,24,1,21434.23,4.36
111,2025-11-12,0.4411,0.3051,126,18,1,10520.33,4.43
112,2025-11-12,0.4333,0.2707,193,29,2,22697.52,5.17
113,2025-11-12,0.5042,0.3095,84,4,0,10709.84,5.0
114,2025-11-12,0.4582,0.329,141,17,2,13122.37,4.86
115,2025-11-12,0.3139,0.1079,36,4,0,2740.27,4.42
116,2025-11-12,0.4643,0.2995,110,15,2,6865.52,2.04
117,2025-11-12,0.6113,0.3404,371,65,4,20968.58,1.97
118,2025-11-12,0.4719,0.3697,1510,188,8,136630.98,2.66
119,2025-11-12,0.3937,0.2652,116,16,3,7357.59,2.39
120,2025-11-12,0.4167,0.2608,225,33,3,33672.32,3.33
1,2025-11-13,0.821,0.6288,1097,271,10,189822.06,2.2
2,2025-11-13,0.5725,0.4344,1243,283,7,170938.08,2.38
3,2025-11-13,0.6811,0.5675,308,66,2,74688.04,2.29
4,2025-11-13,0.8362,0.675,971,192,8,108388.79,1.97
5,2025-11-13,0.8336,0.6745,491,81,1,68283.36,2.66
6,2025-11-13,0.8822,0.7313,2176,484,23,311578.41,2.28
7,2025-11-13,0.6577,0.5083,346,74,4,44704.88,1.78
8,2025-11-13,0.5964,0.4229,461,85,3,109751.83,2.45
9,2025-11-13,0.7002,0.5461,390,68,4,59083.77,2.35
10,2025-11-13,0.7385,0.5639,326,37,1,50892.05,2.45
11,2025-11-13,0.3378,0.2423,192,43,1,15945.54,2.78
12,2025-11-13,0.702,0.5836,583,134,6,64398.36,2.16
13,2025-11-13,0.631,0.5187,1998,376,14,309441.48,2.78
14,2025-11-13,0.5769,0.3976,632,116,4,41051.63,2.59
15,2025-11-13,0.629,0.4516,1249,267,16,144178.15,3.41
16,2025-11-13,0.8479,0.6424,1192,272,13,126762.05,3.07
17,2025-11-13,0.6546,0.5032,544,121,4,69604.09,3.18
18,2025-11-13,0.8208,0.6578,1557,356,16,234793.55,3.19
19,2025-11-13,0.6608,0.5303,1080,216,9,125250.42,2.31
20,2025-11-13,0.627,0.46,309,35,2,36324.07,2.51
21,2025-11-13,0.8062,0.6766,1761,397,14,321115.19,2.88
22,2025-11-13,0.7011,0.5231,1862,323,10,240443.18,2.55
23,2025-11-13,0.4334,0.329,326,59,3,32066.43,2.71
24,2025-11-13,0.4661,0.2858,308,49,3,16830.46,1.87
25,2025-11-13,0.4517,0.2976,288,46,2,25768.3,2.55
26,2025-11-13,0.5191,0.3518,1037,171,6,62911.66,2.71
27,2025-11-13,0.5983,0.4446,664,108,9,35416.81,2.95
28,2025-11-13,0.581,0.3781,286,41,0,63611.07,3.41
29,2025-11-13,0.7301,0.5162,592,66,2,68909.31,2.83
30,2025-11-13,0.4376,0.2617,132,28,3,20098.83,3.31
31,2025-11-13,0.4902,0.369,791,128,7,47210.1,2.82
32,2025-11-13,0.6322,0.3929,438,51,3,27397.94,2.93
33,2025-11-13,0.4707,0.2823,367,34,1,65542.26,6.38
34,2025-11-13,0.5899,0.427,387,47,2,55665.56,5.99
35,2025-11-13,0.4004,0.2519,29,4,0,4840.35,5.75
36,2025-11-13,0.6455,0.4688,659,112,5,32742.23,1.89
37,2025-11-13,0.4463,0.2632,398,50,2,25765.55,2.08
38,2025-11-13,0.3952,0.2626,345,36,3,24374.05,1.83
39,2025-11-13,0.604,0.4703,307,51,1,18669.46,1.96
40,2025-11-13,0.5907,0.4341,1190,163,8,101950.66,1.55
41,2025-11-13,0.5365,0.4006,1279,264,13,142796.11,2.15
42,2025-11-13,0.6128,0.4717,437,74,5,27169.04,1.89
43,2025-11-13,0.8617,0.6887,1204,158,2,131720.75,1.95
44,2025-11-13,0.72,0.5899,509,81,2,52757.46,2.15
45,2025-11-13,0.6459,0.4433,4506,885,26,307321.27,1.45
46,2025-11-13,0.7979,0.6239,1896,368,13,63492.65,1.67
47,2025-11-13,0.5702,0.3972,321,41,1,25849.15,1.98
48,2025-11-13,0.7489,0.5922,259,42,0,18573.89,1.86
49,2025-11-13,0.8693,0.7222,524,94,3,25892.24,2.06
50,2025-11-13,0.6684,0.4828,259,43,4,18427.39,1.98
51,2025-11-13,0.7828,0.6323,349,81,5,29033.17,2.15
52,2025-11-13,0.923,0.7507,2003,422,26,151872.26,2.42
53,2025-11-13,0.2817,0.0776,161,27,2,8506.79,1.72
54,2025-11-13,0.3733,0.211,127,13,0,10429.71,2.41
55,2025-11-13,0.9015,0.7132,2066,412,10,83927.14,1.42
56,2025-11-13,0.529,0.342,678,74,3,27708.08,1.79
57,2025-11-13,0.3891,0.1629,73,10,1,14662.4,5.29
58,2025-11-13,0.4691,0.2595,34,1,0,2790.92,4.79
59,2025-11-13,0.4044,0.2604,203,22,0,24758.65,5.11
60,2025-11-13,0.4858,0.2967,105,11,1,16204.45,5.23
61,2025-11-13,0.3556,0.217,174,23,1,16493.67,5.39
62,2025-11-13,0.6027,0.4293,104,12,1,39271.03,5.87
63,2025-11-13,0.535,0.4311,225,42,7,84206.8,5.45
64,2025-11-13,0.5243,0.3983,137,17,0,35159.2,5.73
65,2025-11-13,0.4683,0.3388,220,50,4,51294.6,5.46
66,2025-11-13,0.4878,0.3865,179,24,1,25494.87,5.39
67,2025-11-13,0.4015,0.2424,214,37,2,43836.14,5.87
68,2025-11-13,0.5276,0.3564,533,100,13,102699.38,5.85
69,2025-11-13,0.5576,0.3511,74,15,1,20541.05,5.77
70,2025-11-13,0.4923,0.2855,45,6,1,7630.61,5.36
71,2025-11-13,0.2743,0.1433,200,17,1,46173.04,5.96
72,2025-11-13,0.5488,0.3785,915,157,7,108953.42,3.16
73,2025-11-13,0.2894,0.109,95,10,0,8242.21,2.83
74,2025-11-13,0.4245,0.3026,734,112,5,42999.4,2.81
75,2025-11-13,0.3306,0.15,626,94,6,66730.81,2.13
76,2025-11-13,0.3471,0.1754,50,6,0,3471.28,2.98
77,2025-11-13,0.4896,0.3786,340,34,1,43619.91,3.04
78,2025-11-13,0.5947,0.4791,223,36,8,22681.53,2.88
79,2025-11-13,0.2989,0.1709,31,6,0,2592.92,3.46
80,2025-11-13,0.4958,0.3333,374,39,1,31755.74,2.6
81,2025-11-13,0.4502,0.2664,103,16,1,9945.93,2.7
82,2025-11-13,0.5649,0.421,122,13,0,13639.97,3.12
83,2025-11-13,0.6524,0.47,870,161,8,108652.21,2.63
84,2025-11-13,0.3892,0.2407,844,121,7,104286.31,3.11
85,2025-11-13,0.6938,0.5409,355,56,3,38322.97,3.02
86,2025-11-13,0.5103,0.3676,160,19,0,28951.7,3.08
87,2025-11-13,0.2898,0.2044,273,31,0,41255.15,5.52
88,2025-11-13,0.3992,0.2245,178,20,0,31217.37,5.81
89,2025-11-13,0.462,0.276,79,10,0,16548.46,5.67
90,2025-11-13,0.6169,0.4537,608,79,3,112995.83,5.75
91,2025-11-13,0.1672,0.0564,20,1,0,4026.15,5.53
92,2025-11-13,0.3645,0.2283,67,7,1,15678.19,5.64
93,2025-11-13,0.429,0.266,108,13,1,19539.16,5.53
94,2025-11-13,0.4726,0.21,62,6,0,13456.71,5.75
95,2025-11-13,0.4426,0.2935,341,48,3,67502.75,5.38
96,2025-11-13,0.4756,0.3056,193,36,0,22652.14,5.42
97,2025-11-13,0.5361,0.4141,170,23,2,9827.42,2.03
98,2025-11-13,0.3781,0.2461,437,44,2,53629.94,2.07
99,2025-11-13,0.4534,0.2919,778,93,3,42177.35,2.14
100,2025-11-13,0.5378,0.3334,446,49,0,26193.27,2.06
101,2025-11-13,0.4239,0.3504,406,50,4,77370.43,6.02
102,2025-11-13,0.3685,0.2613,99,12,1,41398.03,5.55
103,2025-11-13,0.5051,0.3794,80,16,1,19719.07,6.29
104,2025-11-13,0.5441,0.431,454,49,2,118093.73,5.88
105,2025-11-13,0.628,0.4767,568,88,9,32921.07,6.01
106,2025-11-13,0.4326,0.2842,252,40,2,41125.38,5.74
107,2025-11-13,0.5608,0.3533,130,12,0,37401.65,5.91
108,2025-11-13,0.4626,0.3061,102,13,0,18332.96,6.03
109,2025-11-13,0.5578,0.3908,42,5,0,7659.61,6.86
110,2025-11-13,0.4495,0.2601,142,19,1,20655.45,5.27
111,2025-11-13,0.5681,0.4047,151,18,0,15656.38,4.99
112,2025-11-13,0.4744,0.2391,181,16,1,20742.95,4.65
113,2025-11-13,0.3309,0.2065,51,5,0,6315.92,5.23
114,2025-11-13,0.4648,0.368,140,14,0,17396.27,5.53
115,2025-11-13,0.3383,0.1948,45,5,0,4280.19,5.0
116,2025-11-13,0.4935,0.3659,181,30,1,15643.76,2.38
117,2025-11-13,0.5465,0.3974,284,40,1,26213.41,3.09
118,2025-11-13,0.6481,0.4704,1806,227,7,150791.69,2.64
119,2025-11-13,0.4832,0.3411,140,18,0,8578.53,2.81
120,2025-11-13,0.4821,0.2951,325,59,7,38109.72,2.5
1,2025-11-14,0.8264,0.7052,943,240,9,186646.68,2.83
2,2025-11-14,0.4508,0.3206,991,219,12,142028.15,2.31
3,2025-11-14,0.7886,0.6068,344,76,5,88641.1,2.49
4,2025-11-14,0.5863,0.5009,517,102,3,73695.59,2.76
5,2025-11-14,0.6899,0.5756,454,86,3,58584.82,2.27
6,2025-11-14,0.7481,0.6571,1679,355,12,201194.4,2.59
7,2025-11-14,0.7548,0.6012,247,52,2,68490.44,3.19
8,2025-11-14,0.7049,0.5403,573,116,5,140821.94,2.7
9,2025-11-14,0.7108,0.6143,467,71,4,64446.42,2.41
10,2025-11-14,0.7255,0.5099,274,40,0,40531.88,2.49
11,2025-11-14,0.4017,0.2207,217,50,2,19709.27,2.1
12,2025-11-14,0.7518,0.5898,431,85,7,65165.24,2.95
13,2025-11-14,0.606,0.4621,1666,311,14,197945.75,3.02
14,2025-11-14,0.6076,0.4201,719,135,3,65760.06,2.49
15,2025-11-14,0.5755,0.4019,1218,279,13,147015.36,2.96
16,2025-11-14,0.6019,0.4417,769,177,7,87298.23,3.22
17,2025-11-14,0.8065,0.596,699,139,2,105739.71,3.06
18,2025-11-14,0.7655,0.6593,1600,372,20,211257.06,3.11
19,2025-11-14,0.8029,0.5987,994,173,9,105647.36,2.8
20,2025-11-14,0.5704,0.4853,346,51,3,31640.6,2.43
21,2025-11-14,0.7193,0.5604,1134,280,15,260154.95,3.59
22,2025-11-14,0.6912,0.5402,2078,340,18,215116.82,2.53
23,2025-11-14,0.4813,0.3058,308,55,3,32927.89,2.84
24,2025-11-14,0.4008,0.2701,258,41,0,16279.32,2.07
25,2025-11-14,0.4684,0.3479,314,56,3,30674.0,2.78
26,2025-11-14,0.4306,0.2786,874,163,11,50759.58,2.49
27,2025-11-14,0.4868,0.3713,601,103,3,35310.16,2.79
28,2025-11-14,0.603,0.3266,305,37,2,50619.73,2.67
29,2025-11-14,0.6258,0.4008,475,72,7,61487.23,2.56
30,2025-11-14,0.4751,0.3271,192,35,4,26981.59,2.94
31,2025-11-14,0.4303,0.2949,674,121,5,41620.07,2.86
32,2025-11-14,0.6611,0.4852,599,71,3,38902.64,2.67
33,2025-11-14,0.5537,0.3243,404,39,2,65665.35,5.91
34,2025-11-14,0.5274,0.3703,396,57,3,63186.88,5.5
35,2025-11-14,0.51,0.3118,54,3,0,10160.34,5.85
36,2025-11-14,0.7152,0.5257,648,108,2,42880.35,2.2
37,2025-11-14,0.5589,0.3988,543,70,4,42143.46,2.04
38,2025-11-14,0.5179,0.3468,476,64,3,24352.54,1.55
39,2025-11-14,0.5039,0.3429,229,41,4,14828.68,1.88
40,2025-11-14,0.5706,0.3872,1017,155,6,94666.69,1.64
41,2025-11-14,0.6454,0.504,1599,389,17,179138.87,2.14
42,2025-11-14,0.8005,0.6216,403,69,6,35090.45,2.5
43,2025-11-14,0.8352,0.6909,950,144,7,145799.76,2.48
44,2025-11-14,0.5989,0.4423,365,68,5,50404.06,2.22
45,2025-11-14,0.6549,0.4658,3516,688,33,253089.72,1.96
46,2025-11-14,0.7369,0.5862,1401,297,10,77154.33,2.02
47,2025-11-14,0.6412,0.503,638,80,6,40075.17,1.35
48,2025-11-14,0.7718,0.6008,344,51,2,20173.76,1.64
49,2025-11-14,0.7064,0.5806,362,53,2,17291.4,2.45
50,2025-11-14,0.5626,0.4097,267,33,1,14327.88,1.85
51,2025-11-14,0.9643,0.741,545,120,6,28383.07,1.55
52,2025-11-14,0.7257,0.6441,2109,426,24,121449.48,1.95
53,2025-11-14,0.4045,0.2526,479,72,3,33514.17,1.7
54,2025-11-14,0.3873,0.2627,190,25,2,10406.82,1.71
55,2025-11-14,0.893,0.6957,1277,260,5,105430.69,2.27
56,2025-11-14,0.5041,0.3176,524,54,1,30578.03,2.38
57,2025-11-14,0.4217,0.2967,111,11,1,17724.33,5.45
58,2025-11-14,0.1869,0.0667,7,0,0,478.06,4.98
59,2025-11-14,0.4333,0.2646,184,24,2,22183.56,5.29
60,2025-11-14,0.5062,0.3321,125,14,1,15964.84,5.16
61,2025-11-14,0.4483,0.2696,213,26,1,20064.54,5.42
62,2025-11-14,0.3696,0.236,66,8,0,21713.43,5.18
63,2025-11-14,0.479,0.318,185,32,1,75556.35,5.75
64,2025-11-14,0.4772,0.3367,121,14,1,34125.38,5.54
65,2025-11-14,0.4292,0.2445,161,32,0,31091.46,5.43
66,2025-11-14,0.563,0.365,148,19,1,25894.23,6.25
67,2025-11-14,0.5061,0.3851,338,59,3,66502.92,5.41
68,2025-11-14,0.4459,0.2943,465,79,4,100526.0,5.97
69,2025-11-14,0.3898,0.262,54,11,0,15612.7,6.27
70,2025-11-14,0.5401,0.3824,75,5,0,16830.23,5.87
71,2025-11-14,0.2841,0.1176,137,16,2,33801.83,5.76
72,2025-11-14,0.4137,0.2961,861,146,8,95052.71,2.73
73,2025-11-14,0.4675,0.3491,285,39,3,29552.16,2.86
74,2025-11-14,0.2851,0.1181,340,60,2,15160.59,2.37
75,2025-11-14,0.5129,0.3667,1097,162,7,145905.3,2.79
76,2025-11-14,0.5609,0.4182,156,16,0,9711.77,2.41
77,2025-11-14,0.443,0.3225,419,46,3,36385.93,2.41
78,2025-11-14,0.4843,0.2983,140,18,0,13590.69,2.71
79,2025-11-14,0.4994,0.3252,95,18,2,6678.03,2.69
80,2025-11-14,0.5849,0.4209,493,60,3,35251.65,2.71
81,2025-11-14,0.5127,0.3583,140,26,0,14304.93,3.11
82,2025-11-14,0.5266,0.3969,127,11,0,13889.99,3.25
83,2025-11-14,0.3403,0.1701,317,56,3,39280.17,2.48
84,2025-11-14,0.2888,0.123,434,64,3,53232.91,2.93
85,2025-11-14,0.7179,0.5075,376,74,4,39949.13,2.82
86,2025-11-14,0.611,0.4388,173,23,3,26768.55,3.16
87,2025-11-14,0.3396,0.1763,230,29,1,39118.18,6.37
88,2025-11-14,0.492,0.3475,301,38,2,64765.73,5.73
89,2025-11-14,0.4367,0.2629,64,11,0,13512.2,5.59
90,2025-11-14,0.5477,0.3513,470,65,6,88193.91,5.83
91,2025-11-14,0.3284,0.1453,47,5,1,10655.88,5.54
92,2025-11-14,0.3522,0.2009,69,11,1,14426.2,5.44
93,2025-11-14,0.3786,0.2308,82,12,1,12636.58,5.52
94,2025-11-14,0.4512,0.2955,98,19,0,17096.86,5.95
95,2025-11-14,0.3882,0.2256,274,42,1,61074.08,5.76
96,2025-11-14,0.3358,0.1945,129,23,0,19068.09,5.43
97,2025-11-14,0.7167,0.5253,345,44,0,15026.08,1.42
98,2025-11-14,0.4411,0.2248,462,49,4,46752.73,1.84
99,2025-11-14,0.6817,0.4961,1615,186,10,70823.59,1.84
100,2025-11-14,0.5012,0.3719,603,54,6,36098.44,1.61
101,2025-11-14,0.4315,0.2529,322,33,1,58744.69,5.53
102,2025-11-14,0.5961,0.4317,150,21,2,64093.6,5.83
103,2025-11-14,0.4161,0.2392,52,7,0,8888.33,5.74
104,2025-11-14,0.5033,0.3606,418,41,0,81008.12,5.66
105,2025-11-14,0.424,0.2809,396,58,1,26403.48,5.91
106,2025-11-14,0.636,0.4343,329,51,2,48467.44,5.88
107,2025-11-14,0.3956,0.2738,97,14,1,28489.68,5.94
108,2025-11-14,0.4229,0.3211,107,11,0,15008.96,5.67
109,2025-11-14,0.4569,0.3369,37,6,2,5939.27,5.98
110,2025-11-14,0.4208,0.2697,150,19,1,17226.85,5.29
111,2025-11-14,0.5019,0.2882,101,9,1,9536.09,5.15
112,2025-11-14,0.4873,0.3213,230,34,0,22799.35,5.03
113,2025-11-14,0.5161,0.2928,86,7,1,12374.1,5.08
114,2025-11-14,0.4568,0.3396,164,14,0,20322.32,4.75
115,2025-11-14,0.279,0.1896,64,8,1,5599.97,4.61
116,2025-11-14,0.5828,0.4033,143,25,1,12781.53,3.13
117,2025-11-14,0.5091,0.4028,279,34,1,26610.69,3.32
118,2025-11-14,0.6215,0.4506,1405,163,13,116071.89,3.3
119,2025-11-14,0.393,0.2707,123,11,0,5053.94,2.25
120,2025-11-14,0.4205,0.2293,314,46,1,30019.84,2.09
1,2025-11-15,0.6025,0.4613,721,152,12,124933.08,2.51
2,2025-11-15,0.272,0.1353,327,72,4,54524.37,2.79
3,2025-11-15,0.4754,0.2881,132,27,3,28515.08,2.84
4,2025-11-15,0.5152,0.3276,318,68,3,42805.96,2.8
5,2025-11-15,0.5645,0.3894,228,33,2,30374.56,2.93
6,2025-11-15,0.5924,0.3754,1120,255,28,146790.82,2.24
7,2025-11-15,0.4006,0.2589,127,25,2,30446.6,2.99
8,2025-11-15,0.4017,0.2109,190,44,5,48530.25,2.7
9,2025-11-15,0.449,0.3137,261,43,5,48046.45,2.31
10,2025-11-15,0.4383,0.2981,167,29,2,26572.84,2.79
11,2025-11-15,0.2031,0.0932,99,21,1,10676.24,2.12
12,2025-11-15,0.5923,0.3883,263,62,1,42496.63,3.2
13,2025-11-15,0.4587,0.3212,1097,212,18,147489.45,3.03
14,2025-11-15,0.3713,0.2183,287,64,5,29851.82,3.32
